Household_ID,State,City,City_Type,Household_Size,Age_of_Household_Head,Education_Level,Employment_Status,Monthly_Income_INR,Rent_EMI_INR,Food_Expense_INR,Utilities_INR,Education_Expense_INR,Healthcare_Expense_INR,Transport_Expense_INR,Shopping_Expense_INR,Entertainment_Expense_INR,Other_Expenses_INR,Loan_Amount_INR,Monthly_Loan_Payment_INR,Savings_INR,Investment_INR,Financial_Goal,Emergency_Fund_Months,Internet_Access,Vehicle_Ownership,Financial_Stress_Level,Financial_Health_Score,Total_Expenses_INR,Savings_Rate,Loan_Burden_Ratio,Expense_Ratio,Income_Per_Person,Expense_Per_Person,Overspending_Flag,Low_Savings_Flag,High_Loan_Burden_Flag,High_Stress_Flag,Financial_Vulnerability_Score,Financial_Vulnerability_Category
HH01190,West Bengal,Kolkata,Urban,2,38,Postgraduate,Salaried,123100.0,6750,15730.0,7120,2160,9840.0,11840,7580,3470,3590,1329000,31270,18420.0,7950,Home,18.0,Yes,Two_Wheeler,Medium,63,68080.0,14.963444354183592,25.4021121039805,55.30463038180341,61550.0,34040.0,0,0,1,0,1,Moderate Risk
HH01191,Maharashtra,Mumbai,Urban,4,25,Postgraduate,Salaried,44100.0,11070,11650.0,3810,3490,2300.0,3580,3010,1190,970,0,0,1420.0,550,Unknown,1.8,Yes,Unknown,Medium,53,41070.0,3.2199546485260773,0.0,93.12925170068027,11025.0,10267.5,0,1,0,0,1,Moderate Risk
HH01192,Tamil Nadu,Madurai,Rural,4,41,Secondary,Salaried,32100.0,9350,5820.0,3060,2500,1800.0,2990,2510,530,650,366000,4810,-1170.0,0,Business,0.0,No,Two_Wheeler,High,34,29210.0,-3.6448598130841123,14.984423676012462,90.99688473520249,8025.0,7302.5,0,1,0,1,2,High Risk
HH01193,Uttar Pradesh,Noida,Urban,6,38,Graduate,Retired,49900.0,12850,10770.0,4110,3310,2970.0,4900,2190,890,1090,522000,12730,-5000.0,0,Retirement,0.0,Yes,Two_Wheeler,High,25,43080.0,-10.02004008016032,25.51102204408818,86.33266533066131,8316.666666666666,7180.0,0,1,1,1,3,Very High Risk
HH01194,Odisha,Cuttack,Urban,3,34,Secondary,Government,68100.0,14980,11890.0,4620,6020,5150.0,5900,3290,1740,2040,0,0,6040.0,1170,Business,16.4,Yes,Two_Wheeler,Low,75,55630.0,8.869309838472834,0.0,81.68869309838472,22700.0,18543.333333333332,0,1,0,0,1,Moderate Risk
HH01195,Uttar Pradesh,Kanpur,Rural,4,57,Postgraduate,Retired,51600.0,10630,8710.0,3720,7100,2460.0,4060,3410,1430,2460,0,0,5910.0,1880,Home,13.1,Yes,Unknown,Low,74,43980.0,11.453488372093023,0.0,85.23255813953489,12900.0,10995.0,0,0,0,0,0,Low Risk
HH01196,Telangana,Warangal,Urban,5,53,Postgraduate,Salaried,103500.0,8690,20300.0,6610,8040,5720.0,10100,7640,3740,4550,0,0,14710.0,6960,Emergency_Fund,18.0,Yes,Two_Wheeler,Very Low,82,75390.0,14.212560386473431,0.0,72.84057971014492,20700.0,15078.0,0,0,0,0,0,Low Risk
HH01197,Karnataka,Mysuru,Semi-Urban,6,28,Graduate,Self-Employed,73300.0,18000,16590.0,4250,5230,3530.0,6720,5450,1240,1740,674000,14520,-3250.0,0,Vehicle,0.0,Yes,Two_Wheeler,High,31,62750.0,-4.433833560709413,19.80900409276944,85.60709413369713,12216.666666666666,10458.333333333334,0,1,0,1,2,High Risk
HH01198,West Bengal,Kolkata,Urban,3,45,Below Secondary,Self-Employed,56200.0,16360,9600.0,3700,3820,4070.0,4010,2780,2300,1500,641000,12790,-2610.0,0,Home,0.0,Yes,Car,High,29,48140.0,-4.644128113879003,22.758007117437725,85.65836298932385,18733.333333333332,16046.666666666666,0,1,1,1,3,Very High Risk
HH01199,Karnataka,Mysuru,Urban,5,37,Diploma,Salaried,80500.0,12300,16580.0,5670,3470,4010.0,5890,6580,1460,2020,0,0,10190.0,4210,Home,18.0,Yes,Two_Wheeler,Very Low,82,57980.0,12.658385093167702,0.0,72.0248447204969,16100.0,11596.0,0,0,0,0,0,Low Risk
HH01200,Gujarat,Surat,Semi-Urban,5,47,Secondary,Salaried,42200.0,2810,9170.0,2870,2320,2340.0,3450,3000,520,1940,0,0,10360.0,3090,Home,18.0,Yes,Two_Wheeler,Very Low,90,28420.0,24.549763033175356,0.0,67.34597156398104,8440.0,5684.0,0,0,0,0,0,Low Risk
HH01201,Delhi,New Delhi,Urban,3,37,Graduate,Salaried,114800.0,19050,20120.0,7480,7220,6550.0,9810,4360,2250,4650,860000,11280,11160.0,5050,Emergency_Fund,17.8,Yes,Car,Low,70,81490.0,9.721254355400696,9.825783972125436,70.98432055749129,38266.666666666664,27163.333333333332,0,1,0,0,1,Moderate Risk
HH01202,Delhi,New Delhi,Semi-Urban,2,39,Postgraduate,Salaried,59900.0,10430,12000.0,3680,2910,2100.0,3340,4340,2530,1260,0,0,13820.0,2660,Home,14.6,Yes,Unknown,Very Low,87,42590.0,23.071786310517528,0.0,71.10183639398998,29950.0,21295.0,0,0,0,0,0,Low Risk
HH01203,Rajasthan,Udaipur,Urban,5,53,Diploma,Unemployed,10000.0,1000,2500.0,2000,1170,1050.0,700,740,250,250,100000,2560,-1110.0,0,Business,0.0,No,Unknown,High,24,9660.0,-11.1,25.6,96.6,2000.0,1932.0,0,1,1,1,3,Very High Risk
HH01204,West Bengal,Siliguri,Urban,3,51,Graduate,Unemployed,38300.0,3080,6240.0,2990,4320,2020.0,3510,2800,910,1820,446000,7670,1770.0,320,Emergency_Fund,6.5,Yes,Unknown,Medium,49,27690.0,4.6214099216710185,20.026109660574413,72.2976501305483,12766.666666666666,9230.0,0,1,1,0,2,High Risk
HH01205,Andhra Pradesh,Tirupati,Urban,3,58,Graduate,Daily Wage,46700.0,6660,7690.0,3250,2660,3170.0,4470,2540,580,1310,337000,6450,4270.0,1670,Home,11.2,Yes,Unknown,Low,66,32330.0,9.143468950749464,13.81156316916488,69.22912205567452,15566.666666666666,10776.666666666666,0,1,0,0,1,Moderate Risk
HH01206,Andhra Pradesh,Guntur,Urban,4,42,Graduate,Salaried,61700.0,16320,11600.0,4100,8510,4660.0,5100,4030,680,2660,673000,16890,-6260.0,0,Business,0.0,Yes,Two_Wheeler,High,24,57660.0,-10.145867098865478,27.374392220421395,93.45218800648298,15425.0,14415.0,0,1,1,1,3,Very High Risk
HH01207,Kerala,Thiruvananthapuram,Urban,2,31,Secondary,Salaried,53700.0,9360,6240.0,3090,1910,1870.0,4090,3440,910,2440,568000,13520,3960.0,930,Home,10.6,No,Two_Wheeler,Medium,56,33350.0,7.374301675977654,25.176908752327748,62.10428305400373,26850.0,16675.0,0,1,1,0,2,High Risk
HH01208,Maharashtra,Nagpur,Semi-Urban,3,52,Secondary,Salaried,86100.0,21200,16390.0,4630,9100,4470.0,4430,2650,2040,3220,0,0,9300.0,2490,Emergency_Fund,18.0,Yes,Two_Wheeler,Low,77,68130.0,10.801393728222997,0.0,79.12891986062718,28700.0,22710.0,0,0,0,0,0,Low Risk
HH01209,Karnataka,Mysuru,Urban,4,52,Secondary,Retired,34900.0,2520,5850.0,3640,4710,1640.0,3010,2230,1460,1710,240000,4360,1800.0,830,Home,9.1,Yes,Two_Wheeler,Medium,60,26770.0,5.157593123209169,12.492836676217765,76.70487106017193,8725.0,6692.5,0,1,0,0,1,Moderate Risk
HH01210,Maharashtra,Pune,Urban,6,50,Secondary,Salaried,105400.0,13420,21150.0,7450,12450,7820.0,7900,5670,2610,1760,1120000,31160,-3750.0,0,Retirement,0.0,Yes,Unknown,High,25,80230.0,-3.557874762808349,29.563567362428845,76.11954459203037,17566.666666666668,13371.666666666666,0,1,1,1,3,Very High Risk
HH01211,Gujarat,Ahmedabad,Urban,5,37,Below Secondary,Salaried,51900.0,2970,7910.0,3610,2740,2330.0,4650,4190,670,1660,300000,5020,8380.0,1740,Emergency_Fund,18.0,Yes,Two_Wheeler,Low,79,30730.0,16.146435452793835,9.672447013487476,59.21001926782273,10380.0,6146.0,0,0,0,0,0,Low Risk
HH01212,Rajasthan,Jaipur,Urban,3,34,Graduate,Government,60700.0,14520,10240.0,4360,5890,3890.0,3470,4400,2640,1760,0,0,8000.0,2500,Unknown,18.0,Yes,Two_Wheeler,Low,75,51170.0,13.179571663920923,0.0,84.29983525535421,20233.333333333332,17056.666666666668,0,0,0,0,0,Low Risk
HH01213,Delhi,New Delhi,Urban,3,49,Graduate,Self-Employed,37900.0,3870,4260.0,2240,2660,1740.0,3000,1560,1140,1040,0,0,11800.0,3750,Home,18.0,Yes,Car,Very Low,99,21510.0,31.13456464379947,0.0,56.754617414248024,12633.333333333334,7170.0,0,0,0,0,0,Low Risk
HH01214,Tamil Nadu,Madurai,Rural,8,36,Secondary,Government,40400.0,12080,6610.0,4510,2910,2920.0,2320,1580,1470,990,167000,4160,650.0,140,Retirement,2.2,Yes,Unknown,Medium,44,35390.0,1.608910891089109,10.297029702970297,87.5990099009901,5050.0,4423.75,0,1,0,0,1,Moderate Risk
HH01215,Karnataka,Bengaluru,Semi-Urban,5,41,Graduate,Self-Employed,109700.0,36050,19750.0,7490,12390,6410.0,6000,9600,2380,3020,948000,16790,-6290.0,0,Retirement,0.0,Yes,Unknown,High,33,103090.0,-5.733819507748405,15.305378304466727,93.97447584320875,21940.0,20618.0,0,1,0,1,2,High Risk
HH01216,Delhi,New Delhi,Semi-Urban,5,70,Graduate,Self-Employed,44400.0,10040,8070.0,3350,4560,3180.0,3130,2040,750,1920,0,0,4970.0,2130,Education,18.0,Yes,Two_Wheeler_and_Car,Low,75,37040.0,11.193693693693692,0.0,83.42342342342343,8880.0,7408.0,0,0,0,0,0,Low Risk
HH01217,Karnataka,Bengaluru,Urban,2,63,Secondary,Retired,39700.0,11920,4830.0,1880,420,3450.0,3010,2450,660,1520,0,0,6870.0,3750,Home,13.1,Yes,Two_Wheeler,Very Low,82,30140.0,17.30478589420655,0.0,75.91939546599497,19850.0,15070.0,0,0,0,0,0,Low Risk
HH01218,Delhi,New Delhi,Urban,2,51,Secondary,Salaried,106300.0,6060,16800.0,6080,2010,3470.0,10110,6600,1400,3420,808000,14070,23040.0,6680,Retirement,18.0,Yes,Car,Very Low,82,55950.0,21.67450611476952,13.236124176857949,52.634054562558795,53150.0,27975.0,0,0,0,0,0,Low Risk
HH01219,West Bengal,Siliguri,Semi-Urban,3,38,Secondary,Salaried,17800.0,5600,4790.0,1770,1180,880.0,1690,1500,720,480,201000,4220,-2900.0,0,Vehicle,0.0,Yes,Two_Wheeler,High,23,18610.0,-16.292134831460675,23.70786516853933,104.55056179775282,5933.333333333333,6203.333333333333,1,1,1,1,4,Very High Risk
HH01220,Andhra Pradesh,Madanapalle,Urban,6,37,Graduate,Salaried,80200.0,21300,16530.0,5110,10220,3250.0,6850,3720,1620,3250,736000,14910,-3560.0,0,Education,0.0,Yes,Two_Wheeler,High,32,71850.0,-4.438902743142145,18.591022443890274,89.58852867830423,13366.666666666666,11975.0,0,1,0,1,2,High Risk
HH01221,Andhra Pradesh,Tirupati,Semi-Urban,6,50,Graduate,Self-Employed,76100.0,19110,12050.0,5320,8290,5970.0,4610,4640,1310,2810,492000,6270,3060.0,1010,Home,1.6,No,Two_Wheeler,Medium,49,64110.0,4.021024967148488,8.23915900131406,84.24441524310117,12683.333333333334,10685.0,0,1,0,0,1,Moderate Risk
HH01222,Telangana,Warangal,Rural,3,57,Diploma,Self-Employed,51400.0,5490,8500.0,4220,2200,4490.0,4620,2420,2060,2230,0,0,10980.0,4710,Home,18.0,Yes,Unknown,Very Low,87,36230.0,21.361867704280154,0.0,70.4863813229572,17133.333333333332,12076.666666666666,0,0,0,0,0,Low Risk
HH01223,Uttar Pradesh,Kanpur,Urban,5,39,Secondary,Self-Employed,24100.0,2400,5450.0,2530,2100,860.0,1150,1770,550,1200,0,0,4510.0,970,Emergency_Fund,18.0,Yes,Two_Wheeler_and_Car,Very Low,83,18010.0,18.713692946058092,0.0,74.73029045643153,4820.0,3602.0,0,0,0,0,0,Low Risk
HH01224,Kerala,Kozhikode,Semi-Urban,6,40,Secondary,Self-Employed,31100.0,1760,5730.0,4520,1720,2070.0,2310,1480,630,1100,125000,2080,3780.0,1110,Emergency_Fund,18.0,Yes,Two_Wheeler,Low,76,21320.0,12.154340836012862,6.688102893890675,68.55305466237942,5183.333333333333,3553.3333333333335,0,0,0,0,0,Low Risk
HH01225,Telangana,Warangal,Urban,6,45,Below Secondary,Self-Employed,16300.0,1310,3770.0,2600,850,2580.0,1200,1230,510,620,0,0,2840.0,450,Retirement,17.5,Yes,Two_Wheeler,Very Low,81,14670.0,17.42331288343558,0.0,90.0,2716.6666666666665,2445.0,0,0,0,0,0,Low Risk
HH01226,Uttar Pradesh,Lucknow,Urban,4,31,Graduate,Unemployed,48500.0,3000,2500.0,1510,1220,680.0,950,500,230,260,58000,1000,-460.0,0,Retirement,0.0,Yes,Unknown,High,38,10850.0,-0.9484536082474228,2.0618556701030926,22.37113402061856,12125.0,2712.5,0,1,0,1,2,High Risk
HH01227,Maharashtra,Pune,Urban,3,32,Graduate,Salaried,99300.0,18830,14830.0,5750,12790,4760.0,5690,4930,3170,4950,562000,14800,4870.0,1690,Home,10.3,Yes,Two_Wheeler_and_Car,Medium,58,75700.0,4.904330312185297,14.904330312185296,76.23363544813697,33100.0,25233.333333333332,0,1,0,0,1,Moderate Risk
HH01228,Maharashtra,Mumbai,Semi-Urban,7,33,Graduate,Unemployed,14800.0,3000,4970.0,1980,1600,780.0,1380,860,530,250,0,0,-440.0,0,Emergency_Fund,0.0,Yes,Car,Medium,44,15350.0,-2.9729729729729732,0.0,103.71621621621621,2114.285714285714,2192.8571428571427,1,1,0,0,2,High Risk
HH01229,Uttar Pradesh,Kanpur,Urban,3,49,Graduate,Self-Employed,105300.0,22020,17050.0,6600,7800,7770.0,5570,6430,3860,1840,0,0,19630.0,3630,Business,18.0,Yes,Unknown,Very Low,83,78940.0,18.641975308641975,0.0,74.9667616334283,35100.0,26313.333333333332,0,0,0,0,0,Low Risk
HH01230,Andhra Pradesh,Visakhapatnam,Semi-Urban,3,46,Secondary,Salaried,60300.0,19870,9520.0,3810,2680,2990.0,3120,3070,640,1910,576000,7610,2670.0,710,Education,3.9,Yes,Two_Wheeler,Medium,50,47610.0,4.4278606965174125,12.620232172470978,78.95522388059702,20100.0,15870.0,0,1,0,0,1,Moderate Risk
HH01231,Telangana,Warangal,Semi-Urban,3,54,Secondary,Salaried,24400.0,7420,4730.0,1920,2120,1280.0,1650,1560,470,530,0,0,2240.0,490,Unknown,4.7,Yes,Two_Wheeler,Medium,63,21680.0,9.180327868852459,0.0,88.85245901639345,8133.333333333333,7226.666666666667,0,1,0,0,1,Moderate Risk
HH01232,Kerala,Kochi,Urban,4,28,Graduate,Self-Employed,77100.0,13450,11320.0,5320,4580,4100.0,6370,3430,2950,1670,0,0,13490.0,5650,Retirement,12.5,Yes,Two_Wheeler,Very Low,86,53190.0,17.49675745784695,0.0,68.98832684824903,19275.0,13297.5,0,0,0,0,0,Low Risk
HH01233,Telangana,Nizamabad,Urban,2,30,Graduate,Government,33700.0,3390,7090.0,2000,600,1940.0,2400,1560,1280,1490,372000,5610,5110.0,2050,Retirement,5.0,Yes,Two_Wheeler,Medium,60,21750.0,15.163204747774481,16.646884272997035,64.54005934718101,16850.0,10875.0,0,0,0,0,0,Low Risk
HH01234,West Bengal,Siliguri,Semi-Urban,4,48,Graduate,Self-Employed,66600.0,22330,10380.0,5080,4990,2470.0,3350,3240,2950,1330,721000,14130,-2690.0,0,Vehicle,0.0,Yes,Two_Wheeler,High,30,56120.0,-4.039039039039039,21.216216216216218,84.26426426426427,16650.0,14030.0,0,1,1,1,3,Very High Risk
HH01235,Telangana,Hyderabad,Urban,7,36,Graduate,Self-Employed,87100.0,17010,21350.0,6670,11330,2840.0,6280,5400,1900,3310,701000,14770,-1940.0,0,Retirement,0.0,Yes,Car,High,34,76090.0,-2.227324913892078,16.957520091848448,87.35935706084959,12442.857142857143,10870.0,0,1,0,1,2,High Risk
HH01236,Andhra Pradesh,Madanapalle,Rural,4,37,Graduate,Salaried,41400.0,12460,9060.0,2970,2160,2700.0,2360,1740,1660,1550,407000,7150,-1920.0,0,Retirement,0.0,Yes,Car,High,32,36660.0,-4.63768115942029,17.27053140096618,88.55072463768116,10350.0,9165.0,0,1,0,1,2,High Risk
HH01237,Telangana,Warangal,Urban,7,53,Graduate,Self-Employed,31700.0,6050,5270.0,3600,1470,1630.0,3170,1970,360,1560,0,0,3310.0,1590,Home,15.3,Yes,Unknown,Low,77,25080.0,10.441640378548895,0.0,79.1167192429022,4528.571428571428,3582.8571428571427,0,0,0,0,0,Low Risk
HH01238,Maharashtra,Pune,Rural,6,39,Graduate,Retired,14800.0,1560,3490.0,1160,600,900.0,1200,850,530,400,95000,1160,1650.0,650,Education,4.4,Yes,Car,Medium,63,10690.0,11.14864864864865,7.837837837837839,72.22972972972973,2466.6666666666665,1781.6666666666667,0,0,0,0,0,Low Risk
HH01239,Telangana,Hyderabad,Urban,5,40,Unknown,Salaried,256500.0,44190,47300.0,15000,30000,10730.0,15610,14820,6840,4270,1652000,39400,17390.0,3130,Unknown,3.2,Yes,Two_Wheeler,Medium,50,188760.0,6.779727095516569,15.360623781676413,73.5906432748538,51300.0,37752.0,0,1,0,0,1,Moderate Risk
HH01240,Telangana,Hyderabad,Urban,4,42,Below Secondary,Government,60900.0,11980,9200.0,4530,5320,2240.0,5380,3340,2590,2610,596000,11780,990.0,300,Retirement,2.3,Yes,Car,High,39,47190.0,1.625615763546798,19.3431855500821,77.48768472906404,15225.0,11797.5,0,1,0,1,2,High Risk
HH01241,Uttar Pradesh,Varanasi,Semi-Urban,6,42,Secondary,Salaried,36500.0,8330,3630.0,2470,4100,1130.0,1900,1570,1160,1250,387000,8200,1490.0,360,Emergency_Fund,7.5,Yes,Two_Wheeler,Medium,49,25540.0,4.082191780821918,22.465753424657535,69.97260273972603,6083.333333333333,4256.666666666667,0,1,1,0,2,High Risk
HH01242,Tamil Nadu,Coimbatore,Urban,4,50,Graduate,Self-Employed,112600.0,31210,20990.0,6260,5680,8630.0,8730,7790,4500,4300,1059000,16630,-1330.0,0,Business,0.0,Yes,Two_Wheeler,High,36,98090.0,-1.1811722912966252,14.769094138543517,87.11367673179396,28150.0,24522.5,0,1,0,1,2,High Risk
HH01243,Tamil Nadu,Coimbatore,Urban,3,33,Diploma,Daily Wage,66200.0,20850,10300.0,4230,3350,4230.0,3060,5050,2930,1130,566000,8800,1840.0,620,Vehicle,3.9,Yes,Two_Wheeler,Medium,46,55130.0,2.7794561933534743,13.293051359516618,83.27794561933534,22066.666666666668,18376.666666666668,0,1,0,0,1,Moderate Risk
HH01244,Andhra Pradesh,Madanapalle,Urban,7,42,Diploma,Retired,67800.0,16330,15690.0,5160,4530,2050.0,3680,4770,2800,1150,0,0,7800.0,2070,Vehicle,18.0,Yes,Car,Low,75,56160.0,11.504424778761061,0.0,82.83185840707965,9685.714285714286,8022.857142857143,0,0,0,0,0,Low Risk
HH01245,Tamil Nadu,Coimbatore,Semi-Urban,4,54,Graduate,Self-Employed,53200.0,9340,9810.0,3890,2710,2000.0,5270,2400,1280,1680,0,0,7410.0,3310,Emergency_Fund,18.0,Yes,Two_Wheeler,Very Low,82,38380.0,13.928571428571429,0.0,72.14285714285714,13300.0,9595.0,0,0,0,0,0,Low Risk
HH01246,Karnataka,Mysuru,Urban,6,63,Graduate,Self-Employed,60500.0,11430,10390.0,4850,2690,3320.0,4040,4230,920,920,0,0,11620.0,4200,Home,13.1,Yes,Two_Wheeler,Very Low,86,42790.0,19.206611570247933,0.0,70.72727272727273,10083.333333333334,7131.666666666667,0,0,0,0,0,Low Risk
HH01247,Kerala,Kozhikode,Urban,4,32,Graduate,Salaried,97000.0,6380,18530.0,7100,4520,2580.0,5160,2960,1350,4720,0,0,32770.0,14430,Vehicle,13.3,Yes,Two_Wheeler,Very Low,100,53300.0,33.78350515463918,0.0,54.948453608247426,24250.0,13325.0,0,0,0,0,0,Low Risk
HH01248,Telangana,Hyderabad,Urban,3,47,Below Secondary,Salaried,37000.0,2650,6920.0,2600,3060,1840.0,2330,1390,1300,1660,0,0,9900.0,1550,Unknown,14.9,Yes,Two_Wheeler,Very Low,93,23750.0,26.756756756756754,0.0,64.1891891891892,12333.333333333334,7916.666666666667,0,0,0,0,0,Low Risk
HH01249,Uttar Pradesh,Noida,Urban,5,42,Graduate,Government,128400.0,14760,23680.0,8610,10640,8080.0,11240,6020,2740,2510,0,0,28950.0,7080,Retirement,15.4,Yes,Two_Wheeler,Very Low,88,88280.0,22.54672897196262,0.0,68.75389408099689,25680.0,17656.0,0,0,0,0,0,Low Risk
HH01250,Uttar Pradesh,Varanasi,Rural,5,43,Graduate,Daily Wage,27400.0,3090,6670.0,2520,2460,1640.0,2180,1810,580,720,0,0,3600.0,1680,Home,18.0,Yes,Car,Low,78,21670.0,13.138686131386862,0.0,79.08759124087591,5480.0,4334.0,0,0,0,0,0,Low Risk
HH01251,Andhra Pradesh,Vijayawada,Urban,4,37,Secondary,Salaried,74400.0,15840,12840.0,5280,7570,5210.0,3520,5010,1730,3600,0,0,7310.0,2490,Retirement,18.0,Yes,Car,Low,75,60600.0,9.8252688172043,0.0,81.45161290322581,18600.0,15150.0,0,1,0,0,1,Moderate Risk
HH01252,Andhra Pradesh,Vijayawada,Semi-Urban,6,51,Secondary,Unemployed,21900.0,2380,3240.0,2490,1480,1040.0,1750,900,730,640,196000,2470,3590.0,1150,Business,18.0,Yes,Two_Wheeler,Low,73,14650.0,16.392694063926943,11.278538812785389,66.89497716894978,3650.0,2441.6666666666665,0,0,0,0,0,Low Risk
HH01253,Andhra Pradesh,Tirupati,Urban,4,50,Graduate,Unemployed,11300.0,3880,2500.0,960,1050,820.0,1090,850,410,340,78000,1630,-1420.0,0,Education,0.0,Yes,Two_Wheeler,High,30,11900.0,-12.56637168141593,14.424778761061946,105.30973451327435,2825.0,2975.0,1,1,0,1,3,Very High Risk
HH01254,Kerala,Kochi,Urban,1,67,Postgraduate,Salaried,81200.0,25940,10980.0,4400,1680,6560.0,5830,6050,1990,3100,0,0,9930.0,1530,Emergency_Fund,13.4,No,Two_Wheeler,Low,76,66530.0,12.229064039408867,0.0,81.93349753694581,81200.0,66530.0,0,0,0,0,0,Low Risk
HH01255,Telangana,Hyderabad,Rural,5,32,Secondary,Salaried,61500.0,8150,9460.0,4820,6440,2300.0,2860,3620,1060,1010,0,0,17770.0,5920,Home,18.0,Yes,Two_Wheeler,Very Low,94,39720.0,28.89430894308943,0.0,64.58536585365854,12300.0,7944.0,0,0,0,0,0,Low Risk
HH01256,Rajasthan,Jaipur,Urban,2,28,Diploma,Salaried,39300.0,7420,2500.0,2080,1130,2990.0,2030,3060,560,1950,138000,1770,8910.0,4450,Vehicle,18.0,Yes,Car,Very Low,88,23720.0,22.671755725190838,4.5038167938931295,60.356234096692106,19650.0,11860.0,0,0,0,0,0,Low Risk
HH01257,Gujarat,Vadodara,Semi-Urban,4,62,Below Secondary,Unemployed,10000.0,1250,4250.0,1580,1280,1910.0,850,750,290,290,98000,2240,-3050.0,0,Business,0.0,Yes,Two_Wheeler,High,16,12450.0,-30.5,22.400000000000002,124.50000000000001,2500.0,3112.5,1,1,1,1,4,Very High Risk
HH01258,Rajasthan,Jaipur,Urban,3,44,Diploma,Self-Employed,110700.0,20030,20070.0,6990,6880,3190.0,9160,7910,4100,1840,0,0,16250.0,3370,Retirement,8.1,Yes,Unknown,Very Low,80,80170.0,14.679313459801266,0.0,72.42095754290875,36900.0,26723.333333333332,0,0,0,0,0,Low Risk
HH01259,Delhi,New Delhi,Semi-Urban,3,40,Graduate,Salaried,113300.0,30220,21020.0,7140,6960,6860.0,7320,9530,1240,2410,0,0,10800.0,2860,Home,3.5,Yes,Unknown,Low,65,92700.0,9.532215357458076,0.0,81.81818181818183,37766.666666666664,30900.0,0,1,0,0,1,Moderate Risk
HH01260,Odisha,Cuttack,Urban,7,46,Diploma,Retired,10000.0,1290,3490.0,2660,610,530.0,700,500,300,250,113000,2610,-1810.0,0,Vehicle,0.0,Yes,Unknown,High,20,10330.0,-18.099999999999998,26.1,103.3,1428.5714285714287,1475.7142857142858,1,1,1,1,4,Very High Risk
HH01261,Andhra Pradesh,Tirupati,Urban,2,31,Diploma,Salaried,103000.0,12930,15240.0,7180,550,7710.0,7690,4070,3310,3060,1216000,22910,15510.0,6890,Business,13.9,Yes,Two_Wheeler,Medium,64,61740.0,15.058252427184465,22.24271844660194,59.94174757281553,51500.0,30870.0,0,0,1,0,1,Moderate Risk
HH01262,Tamil Nadu,Madurai,Urban,5,47,Postgraduate,Unemployed,10000.0,3000,2500.0,1160,1330,500.0,700,580,400,390,53000,1140,-900.0,0,Education,0.0,Yes,Two_Wheeler,High,34,10560.0,-9.0,11.4,105.60000000000001,2000.0,2112.0,1,1,0,1,3,Very High Risk
HH01263,Tamil Nadu,Chennai,Urban,5,43,Diploma,Daily Wage,31700.0,7580,8655.0,2800,4010,1360.0,2810,1490,580,930,158000,3550,770.0,220,Business,5.0,Yes,Two_Wheeler,Medium,50,30215.0,2.4290220820189274,11.198738170347003,95.31545741324922,6340.0,6043.0,0,1,0,0,1,Moderate Risk
HH01264,Uttar Pradesh,Varanasi,Rural,3,54,Graduate,Salaried,23700.0,3490,4750.0,2020,1960,1000.0,1350,1940,380,540,0,0,3390.0,1190,Emergency_Fund,7.5,Yes,Two_Wheeler,Low,78,17430.0,14.303797468354432,0.0,73.54430379746836,7900.0,5810.0,0,0,0,0,0,Low Risk
HH01265,Kerala,Thiruvananthapuram,Semi-Urban,7,52,Postgraduate,Daily Wage,26900.0,5400,6470.0,2970,2340,1240.0,1430,1750,300,900,250000,5640,-770.0,0,Education,0.0,Yes,Two_Wheeler,High,31,22800.0,-2.862453531598513,20.966542750929367,84.75836431226766,3842.8571428571427,3257.1428571428573,0,1,1,1,3,Very High Risk
HH01266,Rajasthan,Jodhpur,Urban,3,52,Graduate,Daily Wage,39300.0,12100,6010.0,3490,4980,2710.0,2290,2780,1530,1000,0,0,1520.0,580,Retirement,5.3,Yes,Car,Medium,58,36890.0,3.867684478371501,0.0,93.8676844783715,13100.0,12296.666666666666,0,1,0,0,1,Moderate Risk
HH01267,Telangana,Nizamabad,Urban,4,46,Secondary,Self-Employed,70400.0,13840,13190.0,5490,6730,3140.0,3340,6040,1490,1810,246000,6680,6600.0,2600,Emergency_Fund,6.6,Yes,Two_Wheeler,Medium,61,55070.0,9.375,9.488636363636363,78.22443181818181,17600.0,13767.5,0,1,0,0,1,Moderate Risk
HH01268,Odisha,Bhubaneswar,Semi-Urban,5,58,Secondary,Daily Wage,46800.0,6550,10630.0,4940,3630,4540.0,4490,3400,1000,800,0,0,5730.0,1990,Home,18.0,Yes,Car,Low,74,39980.0,12.243589743589743,0.0,85.42735042735042,9360.0,7996.0,0,0,0,0,0,Low Risk
HH01269,Maharashtra,Nagpur,Urban,5,49,Postgraduate,Self-Employed,42600.0,3450,8090.0,3520,1940,3320.0,3670,3830,1870,870,0,0,9020.0,2500,Vehicle,18.0,Yes,Two_Wheeler,Very Low,86,30560.0,21.173708920187792,0.0,71.73708920187794,8520.0,6112.0,0,0,0,0,0,Low Risk
HH01270,Maharashtra,Mumbai,Urban,3,39,Postgraduate,Retired,86300.0,9820,12580.0,4920,7230,5570.0,6080,6590,3860,1700,0,0,23220.0,6190,Education,8.3,Yes,Two_Wheeler,Very Low,89,58350.0,26.90614136732329,0.0,67.61297798377753,28766.666666666668,19450.0,0,0,0,0,0,Low Risk
